State,County,Year,Month,MME,CALC_BASE_WT_IN_GM,STNAME,fips,state,Population,Year_datetime,_merge,Opioid per capita,Months from Policy Change
MO,dekalb,2007,9,45863.325,36.22595,Missouri,29063.0,MO,12302,2007-01-01,both,3.7281194114778082,8
MO,dekalb,2007,10,61495.3875,46.142825,Missouri,29063.0,MO,12302,2007-01-01,both,4.998812185010567,9
MO,dekalb,2007,11,55510.9875,41.951425,Missouri,29063.0,MO,12302,2007-01-01,both,4.512354698423021,10
MO,dekalb,2007,12,57158.4375,43.150625,Missouri,29063.0,MO,12302,2007-01-01,both,4.6462719476507885,11
MO,dekalb,2008,1,42183.975,35.2361,Missouri,29063.0,MO,12181,2008-01-01,both,3.4630962154174534,12
MO,dent,2007,1,499930.8490875,387.82368272499997,Missouri,29065.0,MO,14986,2007-01-01,both,33.35985914103163,0
MO,dent,2007,2,468463.461,357.058124,Missouri,29065.0,MO,14986,2007-01-01,both,31.260073468570667,1
MO,dent,2007,3,529722.832725,408.03815514999997,Missouri,29065.0,MO,14986,2007-01-01,both,35.34784683871614,2
MO,dent,2007,4,525688.1350875,398.840306725,Missouri,29065.0,MO,14986,2007-01-01,both,35.07861571383291,3
MO,dent,2007,5,448819.545225,354.05218015,Missouri,29065.0,MO,14986,2007-01-01,both,29.949255653610038,4
MO,dent,2007,6,565994.0725875,423.188431725,Missouri,29065.0,MO,14986,2007-01-01,both,37.76818848174963,5
MO,dent,2007,7,479698.4288625,370.803902575,Missouri,29065.0,MO,14986,2007-01-01,both,32.009771043807554,6
MO,dent,2007,8,489822.9413625,381.488677575,Missouri,29065.0,MO,14986,2007-01-01,both,32.6853691019952,7
MO,dent,2007,9,492530.218725,377.84492915,Missouri,29065.0,MO,14986,2007-01-01,both,32.86602286967837,8
MO,dent,2007,10,584675.4788625,455.520002575,Missouri,29065.0,MO,14986,2007-01-01,both,39.0147790512812,9
MO,dent,2007,11,555205.357725,424.82470515,Missouri,29065.0,MO,14986,2007-01-01,both,37.04826889930602,10
MO,dent,2007,12,479662.2773625,371.73835157499997,Missouri,29065.0,MO,14986,2007-01-01,both,32.00735869227946,11
MO,dent,2008,1,590159.4413625,449.439127575,Missouri,29065.0,MO,15079,2008-01-01,both,39.13783681693083,12
MO,douglas,2007,1,233475.408,197.120172,Missouri,29067.0,MO,13426,2007-01-01,both,17.389796514226127,0
MO,douglas,2007,2,174682.494,152.476296,Missouri,29067.0,MO,13426,2007-01-01,both,13.010762252346195,1
MO,douglas,2007,3,233456.7315,198.318521,Missouri,29067.0,MO,13426,2007-01-01,both,17.388405444659615,2
MO,douglas,2007,4,198407.9535,166.376169,Missouri,29067.0,MO,13426,2007-01-01,both,14.77789017577834,3
MO,douglas,2007,5,196584.7815,166.825571,Missouri,29067.0,MO,13426,2007-01-01,both,14.642096044987339,4
MO,douglas,2007,6,231648.2625,191.866075,Missouri,29067.0,MO,13426,2007-01-01,both,17.253706427826607,5
MO,douglas,2007,7,243839.397,208.620448,Missouri,29067.0,MO,13426,2007-01-01,both,18.161730746313122,6
MO,douglas,2007,8,191877.67500000002,165.65505,Missouri,29067.0,MO,13426,2007-01-01,both,14.291499702070611,7
MO,douglas,2007,9,258328.875,212.8315,Missouri,29067.0,MO,13426,2007-01-01,both,19.240941084462982,8
MO,douglas,2007,10,232823.92500000002,204.8083,Missouri,29067.0,MO,13426,2007-01-01,both,17.341272530910175,9
MO,douglas,2007,11,243259.6455,204.551097,Missouri,29067.0,MO,13426,2007-01-01,both,18.118549493520035,10
MO,douglas,2007,12,215555.6595,181.793523,Missouri,29067.0,MO,13426,2007-01-01,both,16.05509157604648,11
MO,douglas,2008,1,229334.169,192.290896,Missouri,29067.0,MO,13584,2008-01-01,both,16.882668507067137,12
MO,dunklin,2007,1,1207393.5255,1011.864827,Missouri,29069.0,MO,31518,2007-01-01,both,38.308062868836856,0
MO,dunklin,2007,2,1039846.437,879.790013,Missouri,29069.0,MO,31518,2007-01-01,both,32.992145345516846,1
MO,dunklin,2007,3,1338916.206,1113.576759,Missouri,29069.0,MO,31518,2007-01-01,both,42.48100152293927,2
MO,dunklin,2007,4,1005429.1410000001,859.059904,Missouri,29069.0,MO,31518,2007-01-01,both,31.900156767561395,3
MO,dunklin,2007,5,1180701.156,1013.891719,Missouri,29069.0,MO,31518,2007-01-01,both,37.461169998096324,4
MO,dunklin,2007,6,1124375.8545,955.556118,Missouri,29069.0,MO,31518,2007-01-01,both,35.67408637921188,5
MO,dunklin,2007,7,1213688.1345,1054.236748,Missouri,29069.0,MO,31518,2007-01-01,both,38.50777760327432,6
MO,dunklin,2007,8,1228738.7350875,1052.919231725,Missouri,29069.0,MO,31518,2007-01-01,both,38.985301576480104,7
MO,dunklin,2007,9,1092802.2083625,959.984270575,Missouri,29069.0,MO,31518,2007-01-01,both,34.6723208440415,8
MO,dunklin,2007,10,1317686.1418125,1125.894497875,Missouri,29069.0,MO,31518,2007-01-01,both,41.80741613720731,9
MO,dunklin,2007,11,1248268.631,1080.428269,Missouri,29069.0,MO,31518,2007-01-01,both,39.60494419062123,10
MO,dunklin,2007,12,1210753.0725,1040.530235,Missouri,29069.0,MO,31518,2007-01-01,both,38.414654245193226,11
MO,dunklin,2008,1,1431790.743,1217.301032,Missouri,29069.0,MO,31326,2008-01-01,both,45.706146427887376,12
MO,franklin,2007,1,2588000.403,1950.769427,Missouri,29071.0,MO,99997,2007-01-01,both,25.880780453413603,0
MO,franklin,2007,2,2251395.220725,1717.76929215,Missouri,29071.0,MO,99997,2007-01-01,both,22.514627646079383,1
MO,franklin,2007,3,2530845.2320875,1940.983564725,Missouri,29071.0,MO,99997,2007-01-01,both,25.309211597222916,2
MO,franklin,2007,4,2266838.3590875,1745.000782725,Missouri,29071.0,MO,99997,2007-01-01,both,22.669063662784882,3
MO,franklin,2007,5,2778802.720725,2103.61975215,Missouri,29071.0,MO,99997,2007-01-01,both,27.788860873076192,4
MO,franklin,2007,6,2511561.1283625,1925.554545575,Missouri,29071.0,MO,99997,2007-01-01,both,25.11636477456824,5
MO,franklin,2007,7,2895376.2715875,2202.363012725,Missouri,29071.0,MO,99997,2007-01-01,both,28.954631354815643,6
MO,franklin,2007,8,2743679.9925,2094.16916,Missouri,29071.0,MO,99997,2007-01-01,both,27.437623053691613,7
MO,franklin,2007,9,2539126.7710875,1944.113260725,Missouri,29071.0,MO,99997,2007-01-01,both,25.39202947175915,8
MO,franklin,2007,10,2700604.5760875,2088.154715725,Missouri,29071.0,MO,99997,2007-01-01,both,27.006855966553996,9
MO,franklin,2007,11,2572896.75,1989.89412,Missouri,29071.0,MO,99997,2007-01-01,both,25.729739392181767,10
MO,franklin,2007,12,3019545.645,2293.608105,Missouri,29071.0,MO,99997,2007-01-01,both,30.196362340870227,11
MO,franklin,2008,1,3208523.008725,2453.41469415,Missouri,29071.0,MO,100867,2008-01-01,both,31.809442223175072,12
MO,gasconade,2007,1,298474.0875,232.380625,Missouri,29073.0,MO,15393,2007-01-01,both,19.390248002338726,0
MO,gasconade,2007,2,359431.611,266.763174,Missouri,29073.0,MO,15393,2007-01-01,both,23.35032878581173,1
MO,gasconade,2007,3,361562.025,276.3059,Missouri,29073.0,MO,15393,2007-01-01,both,23.488730267004485,2
MO,gasconade,2007,4,247337.775,197.17985,Missouri,29073.0,MO,15393,2007-01-01,both,16.068198206977197,3
MO,gasconade,2007,5,340406.8875,265.88532499999997,Missouri,29073.0,MO,15393,2007-01-01,both,22.11439534203859,4
MO,gasconade,2007,6,343157.01900000003,260.302596,Missouri,29073.0,MO,15393,2007-01-01,both,22.29305651919704,5
MO,gasconade,2007,7,300553.3845,232.858723,Missouri,29073.0,MO,15393,2007-01-01,both,19.52532868836484,6
MO,gasconade,2007,8,335927.8665,262.374631,Missouri,29073.0,MO,15393,2007-01-01,both,21.823417559929837,7
MO,gasconade,2007,9,382320.966,290.24609399999997,Missouri,29073.0,MO,15393,2007-01-01,both,24.83732644708634,8
MO,gasconade,2007,10,434562.738,329.00904199999997,Missouri,29073.0,MO,15393,2007-01-01,both,28.231191970376145,9
MO,gasconade,2007,11,405141.519,308.032746,Missouri,29073.0,MO,15393,2007-01-01,both,26.31985441434418,10
MO,gasconade,2007,12,375318.1875,287.797375,Missouri,29073.0,MO,15393,2007-01-01,both,24.382393782888325,11
MO,gasconade,2008,1,443687.3625,337.564175,Missouri,29073.0,MO,15253,2008-01-01,both,29.088530944732184,12
MO,gentry,2007,1,51923.8875,47.329325,Missouri,29075.0,MO,6227,2007-01-01,both,8.33850770836679,0
MO,gentry,2007,2,91986.9255,74.492067,Missouri,29075.0,MO,6227,2007-01-01,both,14.772270033724105,1
MO,gentry,2007,3,64713.1125,54.291525,Missouri,29075.0,MO,6227,2007-01-01,both,10.392341817889836,2
MO,gentry,2007,4,86553.5475,72.837365,Missouri,29075.0,MO,6227,2007-01-01,both,13.899718564316686,3
MO,gentry,2007,5,78029.6625,65.590825,Missouri,29075.0,MO,6227,2007-01-01,both,12.53085956319255,4
MO,gentry,2007,6,78952.8375,64.945025,Missouri,29075.0,MO,6227,2007-01-01,both,12.679113136341737,5
MO,gentry,2007,7,61144.8285,50.853218999999996,Missouri,29075.0,MO,6227,2007-01-01,both,9.819307612012205,6
MO,gentry,2007,8,98673.75,80.96795,Missouri,29075.0,MO,6227,2007-01-01,both,15.84611369841015,7
MO,gentry,2007,9,64494.2925,53.994295,Missouri,29075.0,MO,6227,2007-01-01,both,10.357201300786896,8
MO,gentry,2007,10,92548.9845,77.389273,Missouri,29075.0,MO,6227,2007-01-01,both,14.862531636422034,9
MO,gentry,2007,11,92407.2675,79.665945,Missouri,29075.0,MO,6227,2007-01-01,both,14.839773165248113,10
MO,gentry,2007,12,48293.85,45.716499999999996,Missouri,29075.0,MO,6227,2007-01-01,both,7.7555564477276375,11
MO,gentry,2008,1,90808.7475,77.540815,Missouri,29075.0,MO,6205,2008-01-01,both,14.634769943593875,12
MO,greene,2007,1,9334196.8665,7240.161512,Missouri,29077.0,MO,263800,2007-01-01,both,35.38361207922669,0
MO,greene,2007,2,8686042.152,6737.692727,Missouri,29077.0,MO,263800,2007-01-01,both,32.92661922668689,1
MO,greene,2007,3,9555709.1258625,7448.937355575,Missouri,29077.0,MO,263800,2007-01-01,both,36.22330980235974,2
MO,greene,2007,4,8631886.6555875,6816.794160225,Missouri,29077.0,MO,263800,2007-01-01,both,32.7213292478677,3
MO,greene,2007,5,8992936.047225,7094.00341065,Missouri,29077.0,MO,263800,2007-01-01,both,34.089977434514786,4
MO,greene,2007,6,10492677.0405,8228.027235,Missouri,29077.0,MO,263800,2007-01-01,both,39.77512145754359,5
MO,greene,2007,7,9586930.7593125,7508.932761375,Missouri,29077.0,MO,263800,2007-01-01,both,36.341663227113344,6
MO,greene,2007,8,10313806.632,8004.358886,Missouri,29077.0,MO,263800,2007-01-01,both,39.09706835481425,7
MO,greene,2007,9,8879961.935225,6988.59831815,Missouri,29077.0,MO,263800,2007-01-01,both,33.661720755212286,8
MO,greene,2007,10,8410959.832225,6776.56071315,Missouri,29077.0,MO,263800,2007-01-01,both,31.883850766584537,9
MO,greene,2007,11,9187988.0283625,7189.4568455749995,Missouri,29077.0,MO,263800,2007-01-01,both,34.829370842920774,10
MO,greene,2007,12,9633190.3873625,7547.006405575,Missouri,29077.0,MO,263800,2007-01-01,both,36.51702193844769,11
MO,greene,2008,1,10639303.9055,8291.874936,Missouri,29077.0,MO,266898,2008-01-01,both,39.86280865911322,12
MO,grundy,2007,1,264698.17350000003,206.634549,Missouri,29079.0,MO,10070,2007-01-01,both,26.285816633565048,0
MO,grundy,2007,2,286483.8,219.69525,Missouri,29079.0,MO,10070,2007-01-01,both,28.449235352532273,1
MO,grundy,2007,3,273776.025,211.0216,Missouri,29079.0,MO,10070,2007-01-01,both,27.18729145978153,2
MO,grundy,2007,4,208270.0875,166.695125,Missouri,29079.0,MO,10070,2007-01-01,both,20.68223311817279,3
MO,grundy,2007,5,254010.3383625,195.826475575,Missouri,29079.0,MO,10070,2007-01-01,both,25.224462598063557,4
MO,grundy,2007,6,330311.199,250.830616,Missouri,29079.0,MO,10070,2007-01-01,both,32.8015093346574,5
MO,grundy,2007,7,246583.23750000002,195.819175,Missouri,29079.0,MO,10070,2007-01-01,both,24.48691534260179,6
MO,grundy,2007,8,228305.0625,178.437375,Missouri,29079.0,MO,10070,2007-01-01,both,22.671803624627607,7
MO,grundy,2007,9,223130.55000000002,177.4093,Missouri,29079.0,MO,10070,2007-01-01,both,22.157949354518372,8
MO,grundy,2007,10,234768.4125,189.607475,Missouri,29079.0,MO,10070,2007-01-01,both,23.313645729890766,9
MO,grundy,2007,11,312709.6125,239.197125,Missouri,29079.0,MO,10070,2007-01-01,both,31.0535861469712,10
MO,grundy,2007,12,292878.5625,228.801625,Missouri,29079.0,MO,10070,2007-01-01,both,29.08426638530288,11
MO,grundy,2008,1,262456.7625,197.572775,Missouri,29079.0,MO,10083,2008-01-01,both,26.029630318357633,12
MO,harrison,2007,1,135382.05000000002,115.8833,Missouri,29081.0,MO,8762,2007-01-01,both,15.45104428212737,0
MO,harrison,2007,2,151872.2625,127.330825,Missouri,29081.0,MO,8762,2007-01-01,both,17.33305894772883,1
MO,harrison,2007,3,258004.42500000002,196.3703,Missouri,29081.0,MO,8762,2007-01-01,both,29.44583713763981,2
MO,harrison,2007,4,169859.5125,140.835825,Missouri,29081.0,MO,8762,2007-01-01,both,19.385929296964164,3
MO,harrison,2007,5,207804.5625,169.815375,Missouri,29081.0,MO,8762,2007-01-01,both,23.71656727916001,4
MO,harrison,2007,6,166968.9,138.50515,Missouri,29081.0,MO,8762,2007-01-01,both,19.056026021456287,5
MO,harrison,2007,7,181912.875,148.51825,Missouri,29081.0,MO,8762,2007-01-01,both,20.76156984706688,6
MO,harrison,2007,8,241536.48750000002,189.427675,Missouri,29081.0,MO,8762,2007-01-01,both,27.56636469984022,7
MO,harrison,2007,9,172342.275,138.0514,Missouri,29081.0,MO,8762,2007-01-01,both,19.669284980598036,8
MO,harrison,2007,10,211257.525,165.76065,Missouri,29081.0,MO,8762,2007-01-01,both,24.110651107053183,9
MO,harrison,2007,11,172934.2125,141.220775,Missouri,29081.0,MO,8762,2007-01-01,both,19.736842330518147,10
MO,harrison,2007,12,242329.35,192.1256,Missouri,29081.0,MO,8762,2007-01-01,both,27.656853458114586,11
MO,harrison,2008,1,216115.875,169.05,Missouri,29081.0,MO,8738,2008-01-01,both,24.7328765163653,12
MO,henry,2007,1,795109.155,640.60872,Missouri,29083.0,MO,22388,2007-01-01,both,35.51497029658746,0
MO,henry,2007,2,760156.3845,604.694373,Missouri,29083.0,MO,22388,2007-01-01,both,33.953742384313024,1
MO,henry,2007,3,911281.1505,727.844017,Missouri,29083.0,MO,22388,2007-01-01,both,40.70399993299982,2
MO,henry,2007,4,858379.344,679.913196,Missouri,29083.0,MO,22388,2007-01-01,both,38.34104627479007,3
MO,henry,2007,5,924119.058,732.669322,Missouri,29083.0,MO,22388,2007-01-01,both,41.277427997141324,4
MO,henry,2007,6,1035845.1975,808.313765,Missouri,29083.0,MO,22388,2007-01-01,both,46.267875536001426,5
MO,henry,2007,7,991487.4735,782.475249,Missouri,29083.0,MO,22388,2007-01-01,both,44.28655858048955,6
MO,henry,2007,8,813923.469,654.059696,Missouri,29083.0,MO,22388,2007-01-01,both,36.35534522958728,7
MO,henry,2007,9,904340.061,718.524774,Missouri,29083.0,MO,22388,2007-01-01,both,40.393963775236735,8
MO,henry,2007,10,944490.8595,755.634223,Missouri,29083.0,MO,22388,2007-01-01,both,42.18737089065571,9
MO,henry,2007,11,979092.9255,775.170767,Missouri,29083.0,MO,22388,2007-01-01,both,43.732933960157226,10
MO,henry,2007,12,1024450.791,791.939194,Missouri,29083.0,MO,22388,2007-01-01,both,45.75892402179739,11
MO,henry,2008,1,951474.5625,748.081125,Missouri,29083.0,MO,22171,2008-01-01,both,42.915275021424385,12
MO,hickory,2007,1,170135.4375,132.594625,Missouri,29085.0,MO,9063,2007-01-01,both,18.77252979145978,0
MO,hickory,2007,2,150971.0925,115.671405,Missouri,29085.0,MO,9063,2007-01-01,both,16.657960112545513,1
MO,hickory,2007,3,184161.9345,139.776273,Missouri,29085.0,MO,9063,2007-01-01,both,20.32019579609401,2
MO,hickory,2007,4,151360.2,120.43095,Missouri,29085.0,MO,9063,2007-01-01,both,16.700893743793447,3
MO,hickory,2007,5,170145.4095,132.349023,Missouri,29085.0,MO,9063,2007-01-01,both,18.77363008937438,4
MO,hickory,2007,6,162510.9345,124.938673,Missouri,29085.0,MO,9063,2007-01-01,both,17.931251737835154,5
MO,hickory,2007,7,171563.625,132.79,Missouri,29085.0,MO,9063,2007-01-01,both,18.930114200595828,6
MO,hickory,2007,8,174995.1,136.89385,Missouri,29085.0,MO,9063,2007-01-01,both,19.308738828202582,7
MO,hickory,2007,9,135386.7,106.25045,Missouri,29085.0,MO,9063,2007-01-01,both,14.938397881496195,8
MO,hickory,2007,10,171968.1,133.86685,Missouri,29085.0,MO,9063,2007-01-01,both,18.97474346242966,9
MO,hickory,2007,11,148400.175,117.2468,Missouri,29085.0,MO,9063,2007-01-01,both,16.37428831512744,10
MO,hickory,2007,12,175463.925,135.7938,Missouri,29085.0,MO,9063,2007-01-01,both,19.36046838795101,11
MO,hickory,2008,1,209298.375,156.18075,Missouri,29085.0,MO,8992,2008-01-01,both,23.27606483540925,12
MO,holt,2007,1,24158.1,18.77925,Missouri,29087.0,MO,4960,2007-01-01,both,4.870584677419354,0
MO,holt,2007,2,32983.425,24.91505,Missouri,29087.0,MO,4960,2007-01-01,both,6.649884072580646,1
MO,holt,2007,3,21669.300000000003,16.51465,Missouri,29087.0,MO,4960,2007-01-01,both,4.368810483870968,2
MO,holt,2007,4,36211.35,27.4706,Missouri,29087.0,MO,4960,2007-01-01,both,7.3006754032258065,3
MO,holt,2007,5,31184.625,23.5645,Missouri,29087.0,MO,4960,2007-01-01,both,6.287222782258064,4
MO,holt,2007,6,20210.925,18.41805,Missouri,29087.0,MO,4960,2007-01-01,both,4.074783266129032,5
MO,holt,2007,7,20863.275,16.3809,Missouri,29087.0,MO,4960,2007-01-01,both,4.206305443548388,6
MO,holt,2007,8,55728.4875,41.945075,Missouri,29087.0,MO,4960,2007-01-01,both,11.235582157258065,7
MO,holt,2007,9,22292.4,17.5859,Missouri,29087.0,MO,4960,2007-01-01,both,4.494435483870968,8
MO,holt,2007,10,14206.5,11.74125,Missouri,29087.0,MO,4960,2007-01-01,both,2.8642137096774194,9
MO,holt,2007,11,43422.1875,32.328275,Missouri,29087.0,MO,4960,2007-01-01,both,8.754473286290322,10
MO,holt,2007,12,22797.7125,18.427275,Missouri,29087.0,MO,4960,2007-01-01,both,4.596313004032258,11
MO,holt,2008,1,42514.9125,31.420725,Missouri,29087.0,MO,4895,2008-01-01,both,8.685375383043922,12
MO,howard,2007,1,88122.675,65.71055,Missouri,29089.0,MO,9819,2007-01-01,both,8.974709746410023,0
MO,howard,2007,2,39322.35,30.80585,Missouri,29089.0,MO,9819,2007-01-01,both,4.004720439963336,1
MO,howard,2007,3,76004.979,57.632086,Missouri,29089.0,MO,9819,2007-01-01,both,7.740602810876872,2
MO,howard,2007,4,106067.607,76.967538,Missouri,29089.0,MO,9819,2007-01-01,both,10.802282004277421,3
MO,howard,2007,5,74304.24,55.69106,Missouri,29089.0,MO,9819,2007-01-01,both,7.567393828292087,4
MO,howard,2007,6,56617.905,41.07497,Missouri,29089.0,MO,9819,2007-01-01,both,5.766157959058967,5
MO,howard,2007,7,64116.6,47.0831,Missouri,29089.0,MO,9819,2007-01-01,both,6.52985029025359,6
MO,howard,2007,8,72571.8728625,54.586598575,Missouri,29089.0,MO,9819,2007-01-01,both,7.390963729758631,7
MO,howard,2007,9,41121.9,32.1569,Missouri,29089.0,MO,9819,2007-01-01,both,4.187992667277727,8
MO,howard,2007,10,79464.675,58.1728,Missouri,29089.0,MO,9819,2007-01-01,both,8.092949893064468,9
MO,howard,2007,11,92351.6535,65.250619,Missouri,29089.0,MO,9819,2007-01-01,both,9.405403146959976,10
MO,howard,2007,12,70474.35,54.2477,Missouri,29089.0,MO,9819,2007-01-01,both,7.177344943476933,11
MO,howard,2008,1,81179.1,59.21485,Missouri,29089.0,MO,9851,2008-01-01,both,8.240696376002436,12
MO,howell,2007,1,1718311.1385000001,1360.301364,Missouri,29091.0,MO,38540,2007-01-01,both,44.585135923715626,0
MO,howell,2007,2,2007589.6605,1538.069162,Missouri,29091.0,MO,38540,2007-01-01,both,52.09106539958485,1
MO,howell,2007,3,1721905.2645,1361.683403,Missouri,29091.0,MO,38540,2007-01-01,both,44.678392955371045,2
MO,howell,2007,4,1678615.509,1333.938511,Missouri,29091.0,MO,38540,2007-01-01,both,43.55515072651791,3
MO,howell,2007,5,1810884.036,1408.485939,Missouri,29091.0,MO,38540,2007-01-01,both,46.98713118837571,4
MO,howell,2007,6,1729420.536,1378.963024,Missouri,29091.0,MO,38540,2007-01-01,both,44.873392215879605,5
MO,howell,2007,7,1805413.401,1413.627239,Missouri,29091.0,MO,38540,2007-01-01,both,46.84518425012974,6
MO,howell,2007,8,1993418.3985000001,1624.986199,Missouri,29091.0,MO,38540,2007-01-01,both,51.72336270108978,7
MO,howell,2007,9,1414362.0850875,1116.708306725,Missouri,29091.0,MO,38540,2007-01-01,both,36.698549171964196,8
MO,howell,2007,10,1876794.861,1457.486624,Missouri,29091.0,MO,38540,2007-01-01,both,48.69732384535548,9
MO,howell,2007,11,1922624.916,1519.4198939999999,Missouri,29091.0,MO,38540,2007-01-01,both,49.88647939802802,10
MO,howell,2007,12,1605009.186,1266.609774,Missouri,29091.0,MO,38540,2007-01-01,both,41.645282459782045,11
MO,howell,2008,1,1940059.615725,1533.46462715,Missouri,29091.0,MO,38968,2008-01-01,both,49.785968377258264,12
MO,iron,2007,1,184424.8875,156.297375,Missouri,29093.0,MO,10087,2007-01-01,both,18.283422970159613,0
MO,iron,2007,2,190857.3375,156.499225,Missouri,29093.0,MO,10087,2007-01-01,both,18.92112000594825,1
MO,iron,2007,3,251940.4875,208.572575,Missouri,29093.0,MO,10087,2007-01-01,both,24.97675101615941,2
MO,iron,2007,4,283545.9,232.26624999999999,Missouri,29093.0,MO,10087,2007-01-01,both,28.110032715376228,3
MO,iron,2007,5,305568.0375,261.527725,Missouri,29093.0,MO,10087,2007-01-01,both,30.293252453653214,4
MO,iron,2007,6,209075.025,178.6839,Missouri,29093.0,MO,10087,2007-01-01,both,20.727176068206603,5
MO,iron,2007,7,256595.2875,210.313625,Missouri,29093.0,MO,10087,2007-01-01,both,25.43821626846436,6
MO,iron,2007,8,270448.875,221.76915,Missouri,29093.0,MO,10087,2007-01-01,both,26.811626350748487,7
MO,iron,2007,9,231028.65,193.82415,Missouri,29093.0,MO,10087,2007-01-01,both,22.903603648260138,8
MO,iron,2007,10,272207.775,231.01375,Missouri,29093.0,MO,10087,2007-01-01,both,26.985999306037478,9
MO,iron,2007,11,287855.1375,239.780475,Missouri,29093.0,MO,10087,2007-01-01,both,28.537239764052742,10
MO,iron,2007,12,188736.75,165.42775,Missouri,29093.0,MO,10087,2007-01-01,both,18.710890254783383,11
MO,iron,2008,1,303140.1,253.6533,Missouri,29093.0,MO,9995,2008-01-01,both,30.329174587293643,12
MO,jackson,2007,1,14240827.7085375,10864.122274025,Missouri,29095.0,MO,685246,2007-01-01,both,20.78206616096628,0
MO,jackson,2007,2,14185454.7153625,10776.509473574999,Missouri,29095.0,MO,685246,2007-01-01,both,20.70125869448709,1
MO,jackson,2007,3,15239826.010125,11803.06028675,Missouri,29095.0,MO,685246,2007-01-01,both,22.239934286555485,2
MO,jackson,2007,4,14412372.3195875,11004.355974725,Missouri,29095.0,MO,685246,2007-01-01,both,21.03240634689951,3
MO,jackson,2007,5,15110273.449725,11530.75843815,Missouri,29095.0,MO,685246,2007-01-01,both,22.05087435712868,4
MO,jackson,2007,6,15783103.92495,12163.8884583,Missouri,29095.0,MO,685246,2007-01-01,both,23.032756010177366,5
MO,jackson,2007,7,15466975.4018625,11698.676399574999,Missouri,29095.0,MO,685246,2007-01-01,both,22.571420193423236,6
MO,jackson,2007,8,17072248.82635,13108.2607909,Missouri,29095.0,MO,685246,2007-01-01,both,24.91404375414085,7
MO,jackson,2007,9,14503984.7800875,11060.016996725,Missouri,29095.0,MO,685246,2007-01-01,both,21.166099152840733,8
MO,jackson,2007,10,14108094.914725,11001.16515815,Missouri,29095.0,MO,685246,2007-01-01,both,20.588365221723294,9
MO,jackson,2007,11,14686547.318225,11326.421267149999,Missouri,29095.0,MO,685246,2007-01-01,both,21.43251812958412,10
MO,jackson,2007,12,15147019.77195,11616.4114763,Missouri,29095.0,MO,685246,2007-01-01,both,22.104499365118514,11
MO,jackson,2008,1,17096059.7399875,13087.083853324999,Missouri,29095.0,MO,700699,2008-01-01,both,24.3985787620469,12
MO,jasper,2007,1,3227454.003,2681.406407,Missouri,29097.0,MO,114979,2007-01-01,both,28.069943233112134,0
MO,jasper,2007,2,2875144.2555,2390.528697,Missouri,29097.0,MO,114979,2007-01-01,both,25.005820675949522,1
MO,jasper,2007,3,3287146.4725875002,2732.613176725,Missouri,29097.0,MO,114979,2007-01-01,both,28.5891029891328,2
MO,jasper,2007,4,3319433.691,2750.42386,Missouri,29097.0,MO,114979,2007-01-01,both,28.86991268840397,3
MO,jasper,2007,5,3354995.622725,2816.34925015,Missouri,29097.0,MO,114979,2007-01-01,both,29.17920335648249,4
MO,jasper,2007,6,3699209.315,3015.03541,Missouri,29097.0,MO,114979,2007-01-01,both,32.17291257533984,5
MO,jasper,2007,7,3196926.83,2673.14769,Missouri,29097.0,MO,114979,2007-01-01,both,27.804441071847904,6
MO,jasper,2007,8,3415618.9748625,2870.875816575,Missouri,29097.0,MO,114979,2007-01-01,both,29.706459221792677,7
MO,jasper,2007,9,3187307.1285,2671.446719,Missouri,29097.0,MO,114979,2007-01-01,both,27.720776215656773,8
MO,jasper,2007,10,3202658.0618625,2745.045874575,Missouri,29097.0,MO,114979,2007-01-01,both,27.854286972947232,9
MO,jasper,2007,11,3439658.991225,2894.32873415,Missouri,29097.0,MO,114979,2007-01-01,both,29.915541022491063,10
MO,jasper,2007,12,3638434.4325,3025.0496749999998,Missouri,29097.0,MO,114979,2007-01-01,both,31.644338814044303,11
MO,jasper,2008,1,4059022.829,3317.662814,Missouri,29097.0,MO,116634,2008-01-01,both,34.80136863178833,12
MO,jefferson,2007,1,4488655.77795,3402.6461353,Missouri,29099.0,MO,215904,2007-01-01,both,20.79005381072143,0
MO,jefferson,2007,2,3966101.7868125,3043.430057875,Missouri,29099.0,MO,215904,2007-01-01,both,18.36974667821115,1
MO,jefferson,2007,3,4451649.543675,3436.69911245,Missouri,29099.0,MO,215904,2007-01-01,both,20.618652473668853,2
MO,jefferson,2007,4,4274432.6228625,3304.680748575,Missouri,29099.0,MO,215904,2007-01-01,both,19.797838960197588,3
MO,jefferson,2007,5,5096527.6153125,3909.237986875,Missouri,29099.0,MO,215904,2007-01-01,both,23.60552660123249,4
MO,jefferson,2007,6,5077767.1245375,3863.444083025,Missouri,29099.0,MO,215904,2007-01-01,both,23.518633858277287,5
MO,jefferson,2007,7,4789383.154725,3654.4891531499998,Missouri,29099.0,MO,215904,2007-01-01,both,22.1829292404263,6
MO,jefferson,2007,8,5211611.2873125,3997.6749248749998,Missouri,29099.0,MO,215904,2007-01-01,both,24.138558281979492,7
MO,jefferson,2007,9,4173015.27795,3193.9344353,Missouri,29099.0,MO,215904,2007-01-01,both,19.328105444781013,8
MO,jefferson,2007,10,3378653.8020375,2792.149968025,Missouri,29099.0,MO,215904,2007-01-01,both,15.648870803864217,9
