STATE,STNAME,CTYNAME,fips,state,Year,Population,Year_datetime
WY,Wyoming,Sheridan County,56033.0,WY,2013,29728,2013-01-01
WY,Wyoming,Sublette County,56035.0,WY,2013,10175,2013-01-01
WY,Wyoming,Sweetwater County,56037.0,WY,2013,45162,2013-01-01
WY,Wyoming,Teton County,56039.0,WY,2013,22318,2013-01-01
WY,Wyoming,Uinta County,56041.0,WY,2013,20953,2013-01-01
WY,Wyoming,Washakie County,56043.0,WY,2013,8414,2013-01-01
WY,Wyoming,Weston County,56045.0,WY,2013,7137,2013-01-01
AL,Alabama,Autauga County,1001.0,AL,2014,54876,2014-01-01
AL,Alabama,Baldwin County,1003.0,AL,2014,199189,2014-01-01
AL,Alabama,Barbour County,1005.0,AL,2014,26758,2014-01-01
AL,Alabama,Bibb County,1007.0,AL,2014,22541,2014-01-01
AL,Alabama,Blount County,1009.0,AL,2014,57521,2014-01-01
AL,Alabama,Bullock County,1011.0,AL,2014,10665,2014-01-01
AL,Alabama,Butler County,1013.0,AL,2014,20343,2014-01-01
AL,Alabama,Calhoun County,1015.0,AL,2014,115995,2014-01-01
AL,Alabama,Chambers County,1017.0,AL,2014,33980,2014-01-01
AL,Alabama,Cherokee County,1019.0,AL,2014,25902,2014-01-01
AL,Alabama,Chilton County,1021.0,AL,2014,43769,2014-01-01
AL,Alabama,Choctaw County,1023.0,AL,2014,13317,2014-01-01
AL,Alabama,Clarke County,1025.0,AL,2014,24865,2014-01-01
AL,Alabama,Clay County,1027.0,AL,2014,13440,2014-01-01
AL,Alabama,Cleburne County,1029.0,AL,2014,15025,2014-01-01
AL,Alabama,Coffee County,1031.0,AL,2014,50655,2014-01-01
AL,Alabama,Colbert County,1033.0,AL,2014,54468,2014-01-01
AL,Alabama,Conecuh County,1035.0,AL,2014,12679,2014-01-01
AL,Alabama,Coosa County,1037.0,AL,2014,11038,2014-01-01
AL,Alabama,Covington County,1039.0,AL,2014,37756,2014-01-01
AL,Alabama,Crenshaw County,1041.0,AL,2014,13859,2014-01-01
AL,Alabama,Cullman County,1043.0,AL,2014,81067,2014-01-01
AL,Alabama,Dale County,1045.0,AL,2014,49417,2014-01-01
AL,Alabama,Dallas County,1047.0,AL,2014,41562,2014-01-01
AL,Alabama,DeKalb County,1049.0,AL,2014,70999,2014-01-01
AL,Alabama,Elmore County,1051.0,AL,2014,80568,2014-01-01
AL,Alabama,Escambia County,1053.0,AL,2014,37738,2014-01-01
AL,Alabama,Etowah County,1055.0,AL,2014,103407,2014-01-01
AL,Alabama,Fayette County,1057.0,AL,2014,16768,2014-01-01
AL,Alabama,Franklin County,1059.0,AL,2014,31561,2014-01-01
AL,Alabama,Geneva County,1061.0,AL,2014,26597,2014-01-01
AL,Alabama,Greene County,1063.0,AL,2014,8585,2014-01-01
AL,Alabama,Hale County,1065.0,AL,2014,15047,2014-01-01
AL,Alabama,Henry County,1067.0,AL,2014,17082,2014-01-01
AL,Alabama,Houston County,1069.0,AL,2014,104156,2014-01-01
AL,Alabama,Jackson County,1071.0,AL,2014,52562,2014-01-01
AL,Alabama,Jefferson County,1073.0,AL,2014,659918,2014-01-01
AL,Alabama,Lamar County,1075.0,AL,2014,14067,2014-01-01
AL,Alabama,Lauderdale County,1077.0,AL,2014,93013,2014-01-01
AL,Alabama,Lawrence County,1079.0,AL,2014,33448,2014-01-01
AL,Alabama,Lee County,1081.0,AL,2014,154545,2014-01-01
AL,Alabama,Limestone County,1083.0,AL,2014,90596,2014-01-01
AL,Alabama,Lowndes County,1085.0,AL,2014,10498,2014-01-01
AL,Alabama,Macon County,1087.0,AL,2014,19648,2014-01-01
AL,Alabama,Madison County,1089.0,AL,2014,349807,2014-01-01
AL,Alabama,Marengo County,1091.0,AL,2014,19980,2014-01-01
AL,Alabama,Marion County,1093.0,AL,2014,30202,2014-01-01
AL,Alabama,Marshall County,1095.0,AL,2014,94277,2014-01-01
AL,Alabama,Mobile County,1097.0,AL,2014,414590,2014-01-01
AL,Alabama,Monroe County,1099.0,AL,2014,21927,2014-01-01
AL,Alabama,Montgomery County,1101.0,AL,2014,227546,2014-01-01
AL,Alabama,Morgan County,1103.0,AL,2014,119458,2014-01-01
AL,Alabama,Perry County,1105.0,AL,2014,9804,2014-01-01
AL,Alabama,Pickens County,1107.0,AL,2014,20283,2014-01-01
AL,Alabama,Pike County,1109.0,AL,2014,33197,2014-01-01
AL,Alabama,Randolph County,1111.0,AL,2014,22355,2014-01-01
AL,Alabama,Russell County,1113.0,AL,2014,59211,2014-01-01
AL,Alabama,St. Clair County,1115.0,AL,2014,85995,2014-01-01
AL,Alabama,Shelby County,1117.0,AL,2014,206356,2014-01-01
AL,Alabama,Sumter County,1119.0,AL,2014,13275,2014-01-01
AL,Alabama,Talladega County,1121.0,AL,2014,81450,2014-01-01
AL,Alabama,Tallapoosa County,1123.0,AL,2014,40887,2014-01-01
AL,Alabama,Tuscaloosa County,1125.0,AL,2014,203097,2014-01-01
AL,Alabama,Walker County,1127.0,AL,2014,65336,2014-01-01
AL,Alabama,Washington County,1129.0,AL,2014,16868,2014-01-01
AL,Alabama,Wilcox County,1131.0,AL,2014,10953,2014-01-01
AL,Alabama,Winston County,1133.0,AL,2014,24137,2014-01-01
AK,Alaska,Aleutians East Borough,2013.0,AK,2014,3348,2014-01-01
AK,Alaska,Aleutians West Census Area,2016.0,AK,2014,5822,2014-01-01
AK,Alaska,Anchorage Municipality,2020.0,AK,2014,299927,2014-01-01
AK,Alaska,Bethel Census Area,2050.0,AK,2014,17933,2014-01-01
AK,Alaska,Bristol Bay Borough,2060.0,AK,2014,949,2014-01-01
AK,Alaska,Denali Borough,2068.0,AK,2014,1915,2014-01-01
AK,Alaska,Dillingham Census Area,2070.0,AK,2014,4983,2014-01-01
AK,Alaska,Fairbanks North Star Borough,2090.0,AK,2014,99256,2014-01-01
AK,Alaska,Haines Borough,2100.0,AK,2014,2555,2014-01-01
AK,Alaska,Hoonah-Angoon Census Area,2105.0,AK,2014,2103,2014-01-01
AK,Alaska,Juneau City and Borough,2110.0,AK,2014,32476,2014-01-01
AK,Alaska,Kenai Peninsula Borough,2122.0,AK,2014,57565,2014-01-01
AK,Alaska,Ketchikan Gateway Borough,2130.0,AK,2014,13801,2014-01-01
AK,Alaska,Kodiak Island Borough,2150.0,AK,2014,13904,2014-01-01
AK,Alaska,Lake and Peninsula Borough,2164.0,AK,2014,1645,2014-01-01
AK,Alaska,Matanuska-Susitna Borough,2170.0,AK,2014,98104,2014-01-01
AK,Alaska,Nome Census Area,2180.0,AK,2014,9803,2014-01-01
AK,Alaska,North Slope Borough,2185.0,AK,2014,9769,2014-01-01
AK,Alaska,Northwest Arctic Borough,2188.0,AK,2014,7771,2014-01-01
AK,Alaska,Prince of Wales-Hyder Census Area,2198.0,AK,2014,6460,2014-01-01
AK,Alaska,Sitka City and Borough,2220.0,AK,2014,8839,2014-01-01
AK,Alaska,Skagway Municipality,2230.0,AK,2014,1053,2014-01-01
AK,Alaska,Southeast Fairbanks Census Area,2240.0,AK,2014,6922,2014-01-01
AK,Alaska,Valdez-Cordova Census Area,2261.0,AK,2014,9475,2014-01-01
AK,Alaska,Wrangell City and Borough,2275.0,AK,2014,2447,2014-01-01
AK,Alaska,Yakutat City and Borough,2282.0,AK,2014,655,2014-01-01
AK,Alaska,Yukon-Koyukuk Census Area,2290.0,AK,2014,5464,2014-01-01
AZ,Arizona,Apache County,4001.0,AZ,2014,71820,2014-01-01
AZ,Arizona,Cochise County,4003.0,AZ,2014,127352,2014-01-01
AZ,Arizona,Coconino County,4005.0,AZ,2014,137583,2014-01-01
AZ,Arizona,Gila County,4007.0,AZ,2014,53070,2014-01-01
AZ,Arizona,Graham County,4009.0,AZ,2014,38124,2014-01-01
AZ,Arizona,Greenlee County,4011.0,AZ,2014,9341,2014-01-01
AZ,Arizona,La Paz County,4012.0,AZ,2014,20529,2014-01-01
AZ,Arizona,Maricopa County,4013.0,AZ,2014,4095508,2014-01-01
AZ,Arizona,Mohave County,4015.0,AZ,2014,203474,2014-01-01
AZ,Arizona,Navajo County,4017.0,AZ,2014,107724,2014-01-01
AZ,Arizona,Pima County,4019.0,AZ,2014,1004675,2014-01-01
AZ,Arizona,Pinal County,4021.0,AZ,2014,395915,2014-01-01
AZ,Arizona,Santa Cruz County,4023.0,AZ,2014,46703,2014-01-01
AZ,Arizona,Yavapai County,4025.0,AZ,2014,217739,2014-01-01
AZ,Arizona,Yuma County,4027.0,AZ,2014,204283,2014-01-01
AR,Arkansas,Arkansas County,5001.0,AR,2014,18476,2014-01-01
AR,Arkansas,Ashley County,5003.0,AR,2014,20959,2014-01-01
AR,Arkansas,Baxter County,5005.0,AR,2014,40884,2014-01-01
AR,Arkansas,Benton County,5007.0,AR,2014,244882,2014-01-01
AR,Arkansas,Boone County,5009.0,AR,2014,37102,2014-01-01
AR,Arkansas,Bradley County,5011.0,AR,2014,11016,2014-01-01
AR,Arkansas,Calhoun County,5013.0,AR,2014,5168,2014-01-01
AR,Arkansas,Carroll County,5015.0,AR,2014,27735,2014-01-01
AR,Arkansas,Chicot County,5017.0,AR,2014,11202,2014-01-01
AR,Arkansas,Clark County,5019.0,AR,2014,22565,2014-01-01
AR,Arkansas,Clay County,5021.0,AR,2014,15297,2014-01-01
AR,Arkansas,Cleburne County,5023.0,AR,2014,25605,2014-01-01
AR,Arkansas,Cleveland County,5025.0,AR,2014,8398,2014-01-01
AR,Arkansas,Columbia County,5027.0,AR,2014,24046,2014-01-01
AR,Arkansas,Conway County,5029.0,AR,2014,20991,2014-01-01
AR,Arkansas,Craighead County,5031.0,AR,2014,102661,2014-01-01
AR,Arkansas,Crawford County,5033.0,AR,2014,61817,2014-01-01
AR,Arkansas,Crittenden County,5035.0,AR,2014,49577,2014-01-01
AR,Arkansas,Cross County,5037.0,AR,2014,17183,2014-01-01
AR,Arkansas,Dallas County,5039.0,AR,2014,7692,2014-01-01
AR,Arkansas,Desha County,5041.0,AR,2014,12270,2014-01-01
AR,Arkansas,Drew County,5043.0,AR,2014,18640,2014-01-01
AR,Arkansas,Faulkner County,5045.0,AR,2014,120567,2014-01-01
AR,Arkansas,Franklin County,5047.0,AR,2014,17820,2014-01-01
AR,Arkansas,Fulton County,5049.0,AR,2014,12083,2014-01-01
AR,Arkansas,Garland County,5051.0,AR,2014,97754,2014-01-01
AR,Arkansas,Grant County,5053.0,AR,2014,18073,2014-01-01
AR,Arkansas,Greene County,5055.0,AR,2014,43787,2014-01-01
AR,Arkansas,Hempstead County,5057.0,AR,2014,22338,2014-01-01
AR,Arkansas,Hot Spring County,5059.0,AR,2014,33400,2014-01-01
AR,Arkansas,Howard County,5061.0,AR,2014,13510,2014-01-01
AR,Arkansas,Independence County,5063.0,AR,2014,37079,2014-01-01
AR,Arkansas,Izard County,5065.0,AR,2014,13553,2014-01-01
AR,Arkansas,Jackson County,5067.0,AR,2014,17595,2014-01-01
AR,Arkansas,Jefferson County,5069.0,AR,2014,72469,2014-01-01
AR,Arkansas,Johnson County,5071.0,AR,2014,25971,2014-01-01
AR,Arkansas,Lafayette County,5073.0,AR,2014,7164,2014-01-01
AR,Arkansas,Lawrence County,5075.0,AR,2014,16971,2014-01-01
AR,Arkansas,Lee County,5077.0,AR,2014,9843,2014-01-01
AR,Arkansas,Lincoln County,5079.0,AR,2014,14030,2014-01-01
AR,Arkansas,Little River County,5081.0,AR,2014,12524,2014-01-01
AR,Arkansas,Logan County,5083.0,AR,2014,21859,2014-01-01
AR,Arkansas,Lonoke County,5085.0,AR,2014,71338,2014-01-01
AR,Arkansas,Madison County,5087.0,AR,2014,15733,2014-01-01
AR,Arkansas,Marion County,5089.0,AR,2014,16420,2014-01-01
AR,Arkansas,Miller County,5091.0,AR,2014,43566,2014-01-01
AR,Arkansas,Mississippi County,5093.0,AR,2014,44250,2014-01-01
AR,Arkansas,Monroe County,5095.0,AR,2014,7635,2014-01-01
AR,Arkansas,Montgomery County,5097.0,AR,2014,9158,2014-01-01
AR,Arkansas,Nevada County,5099.0,AR,2014,8651,2014-01-01
AR,Arkansas,Newton County,5101.0,AR,2014,7879,2014-01-01
AR,Arkansas,Ouachita County,5103.0,AR,2014,24763,2014-01-01
AR,Arkansas,Perry County,5105.0,AR,2014,10353,2014-01-01
AR,Arkansas,Phillips County,5107.0,AR,2014,19960,2014-01-01
AR,Arkansas,Pike County,5109.0,AR,2014,10987,2014-01-01
AR,Arkansas,Poinsett County,5111.0,AR,2014,24152,2014-01-01
AR,Arkansas,Polk County,5113.0,AR,2014,20255,2014-01-01
AR,Arkansas,Pope County,5115.0,AR,2014,63111,2014-01-01
AR,Arkansas,Prairie County,5117.0,AR,2014,8345,2014-01-01
AR,Arkansas,Pulaski County,5119.0,AR,2014,392990,2014-01-01
AR,Arkansas,Randolph County,5121.0,AR,2014,17568,2014-01-01
AR,Arkansas,St. Francis County,5123.0,AR,2014,27096,2014-01-01
AR,Arkansas,Saline County,5125.0,AR,2014,114861,2014-01-01
AR,Arkansas,Scott County,5127.0,AR,2014,10665,2014-01-01
AR,Arkansas,Searcy County,5129.0,AR,2014,7917,2014-01-01
AR,Arkansas,Sebastian County,5131.0,AR,2014,126784,2014-01-01
AR,Arkansas,Sevier County,5133.0,AR,2014,17429,2014-01-01
AR,Arkansas,Sharp County,5135.0,AR,2014,16822,2014-01-01
AR,Arkansas,Stone County,5137.0,AR,2014,12379,2014-01-01
AR,Arkansas,Union County,5139.0,AR,2014,40140,2014-01-01
AR,Arkansas,Van Buren County,5141.0,AR,2014,16880,2014-01-01
AR,Arkansas,Washington County,5143.0,AR,2014,219976,2014-01-01
AR,Arkansas,White County,5145.0,AR,2014,78459,2014-01-01
AR,Arkansas,Woodruff County,5147.0,AR,2014,6874,2014-01-01
AR,Arkansas,Yell County,5149.0,AR,2014,21774,2014-01-01
CA,California,Alameda County,6001.0,CA,2014,1608674,2014-01-01
CA,California,Alpine County,6003.0,CA,2014,1082,2014-01-01
CA,California,Amador County,6005.0,CA,2014,36738,2014-01-01
CA,California,Butte County,6007.0,CA,2014,223570,2014-01-01
CA,California,Calaveras County,6009.0,CA,2014,44673,2014-01-01
CA,California,Colusa County,6011.0,CA,2014,21198,2014-01-01
CA,California,Contra Costa County,6013.0,CA,2014,1109358,2014-01-01
CA,California,Del Norte County,6015.0,CA,2014,27198,2014-01-01
CA,California,El Dorado County,6017.0,CA,2014,183161,2014-01-01
CA,California,Fresno County,6019.0,CA,2014,961311,2014-01-01
CA,California,Glenn County,6021.0,CA,2014,27857,2014-01-01
CA,California,Humboldt County,6023.0,CA,2014,134514,2014-01-01
CA,California,Imperial County,6025.0,CA,2014,178233,2014-01-01
CA,California,Inyo County,6027.0,CA,2014,18320,2014-01-01
CA,California,Kern County,6029.0,CA,2014,869957,2014-01-01
CA,California,Kings County,6031.0,CA,2014,149603,2014-01-01
CA,California,Lake County,6033.0,CA,2014,64058,2014-01-01
CA,California,Lassen County,6035.0,CA,2014,31710,2014-01-01
CA,California,Los Angeles County,6037.0,CA,2014,10048408,2014-01-01
CA,California,Madera County,6039.0,CA,2014,153590,2014-01-01
CA,California,Marin County,6041.0,CA,2014,260435,2014-01-01
CA,California,Mariposa County,6043.0,CA,2014,17713,2014-01-01
CA,California,Mendocino County,6045.0,CA,2014,87257,2014-01-01
CA,California,Merced County,6047.0,CA,2014,264649,2014-01-01
CA,California,Modoc County,6049.0,CA,2014,9080,2014-01-01
CA,California,Mono County,6051.0,CA,2014,14142,2014-01-01
CA,California,Monterey County,6053.0,CA,2014,428980,2014-01-01
CA,California,Napa County,6055.0,CA,2014,140567,2014-01-01
CA,California,Nevada County,6057.0,CA,2014,98589,2014-01-01
CA,California,Orange County,6059.0,CA,2014,3130322,2014-01-01
CA,California,Placer County,6061.0,CA,2014,369326,2014-01-01
CA,California,Plumas County,6063.0,CA,2014,18662,2014-01-01
CA,California,Riverside County,6065.0,CA,2014,2317955,2014-01-01
CA,California,Sacramento County,6067.0,CA,2014,1475618,2014-01-01
CA,California,San Benito County,6069.0,CA,2014,57867,2014-01-01
CA,California,San Bernardino County,6071.0,CA,2014,2100776,2014-01-01
CA,California,San Diego County,6073.0,CA,2014,3250993,2014-01-01
CA,California,San Francisco County,6075.0,CA,2014,851116,2014-01-01
CA,California,San Joaquin County,6077.0,CA,2014,711771,2014-01-01
CA,California,San Luis Obispo County,6079.0,CA,2014,278296,2014-01-01
CA,California,San Mateo County,6081.0,CA,2014,757670,2014-01-01
CA,California,Santa Barbara County,6083.0,CA,2014,439358,2014-01-01
CA,California,Santa Clara County,6085.0,CA,2014,1892984,2014-01-01
CA,California,Santa Cruz County,6087.0,CA,2014,271035,2014-01-01
CA,California,Shasta County,6089.0,CA,2014,178905,2014-01-01
CA,California,Sierra County,6091.0,CA,2014,2980,2014-01-01
CA,California,Siskiyou County,6093.0,CA,2014,43379,2014-01-01
CA,California,Solano County,6095.0,CA,2014,429155,2014-01-01
CA,California,Sonoma County,6097.0,CA,2014,498803,2014-01-01
CA,California,Stanislaus County,6099.0,CA,2014,528346,2014-01-01
CA,California,Sutter County,6101.0,CA,2014,94830,2014-01-01
CA,California,Tehama County,6103.0,CA,2014,62788,2014-01-01
CA,California,Trinity County,6105.0,CA,2014,13123,2014-01-01
CA,California,Tulare County,6107.0,CA,2014,455602,2014-01-01
CA,California,Tuolumne County,6109.0,CA,2014,53828,2014-01-01
CA,California,Ventura County,6111.0,CA,2014,842946,2014-01-01
CA,California,Yolo County,6113.0,CA,2014,208518,2014-01-01
CA,California,Yuba County,6115.0,CA,2014,73562,2014-01-01
CO,Colorado,Adams County,8001.0,CO,2014,480263,2014-01-01
CO,Colorado,Alamosa County,8003.0,CO,2014,16220,2014-01-01
CO,Colorado,Arapahoe County,8005.0,CO,2014,618798,2014-01-01
CO,Colorado,Archuleta County,8007.0,CO,2014,12233,2014-01-01
CO,Colorado,Baca County,8009.0,CO,2014,3587,2014-01-01
CO,Colorado,Bent County,8011.0,CO,2014,5784,2014-01-01
CO,Colorado,Boulder County,8013.0,CO,2014,313298,2014-01-01
CO,Colorado,Broomfield County,8014.0,CO,2014,61769,2014-01-01
CO,Colorado,Chaffee County,8015.0,CO,2014,18453,2014-01-01
CO,Colorado,Cheyenne County,8017.0,CO,2014,1846,2014-01-01
CO,Colorado,Clear Creek County,8019.0,CO,2014,9114,2014-01-01
CO,Colorado,Conejos County,8021.0,CO,2014,8233,2014-01-01
CO,Colorado,Costilla County,8023.0,CO,2014,3564,2014-01-01
CO,Colorado,Crowley County,8025.0,CO,2014,5609,2014-01-01
CO,Colorado,Custer County,8027.0,CO,2014,4344,2014-01-01
CO,Colorado,Delta County,8029.0,CO,2014,29965,2014-01-01
CO,Colorado,Denver County,8031.0,CO,2014,664870,2014-01-01
CO,Colorado,Dolores County,8033.0,CO,2014,1977,2014-01-01
CO,Colorado,Douglas County,8035.0,CO,2014,314574,2014-01-01
CO,Colorado,Eagle County,8037.0,CO,2014,53323,2014-01-01
CO,Colorado,Elbert County,8039.0,CO,2014,24033,2014-01-01
CO,Colorado,El Paso County,8041.0,CO,2014,663266,2014-01-01
CO,Colorado,Fremont County,8043.0,CO,2014,46133,2014-01-01
CO,Colorado,Garfield County,8045.0,CO,2014,57201,2014-01-01
CO,Colorado,Gilpin County,8047.0,CO,2014,5751,2014-01-01
CO,Colorado,Grand County,8049.0,CO,2014,14559,2014-01-01
CO,Colorado,Gunnison County,8051.0,CO,2014,15842,2014-01-01
CO,Colorado,Hinsdale County,8053.0,CO,2014,773,2014-01-01
CO,Colorado,Huerfano County,8055.0,CO,2014,6396,2014-01-01
CO,Colorado,Jackson County,8057.0,CO,2014,1385,2014-01-01
CO,Colorado,Jefferson County,8059.0,CO,2014,559085,2014-01-01
CO,Colorado,Kiowa County,8061.0,CO,2014,1380,2014-01-01
CO,Colorado,Kit Carson County,8063.0,CO,2014,8020,2014-01-01
CO,Colorado,Lake County,8065.0,CO,2014,7320,2014-01-01
CO,Colorado,La Plata County,8067.0,CO,2014,53788,2014-01-01
CO,Colorado,Larimer County,8069.0,CO,2014,324061,2014-01-01
CO,Colorado,Las Animas County,8071.0,CO,2014,14044,2014-01-01
CO,Colorado,Lincoln County,8073.0,CO,2014,5504,2014-01-01
CO,Colorado,Logan County,8075.0,CO,2014,21748,2014-01-01
CO,Colorado,Mesa County,8077.0,CO,2014,147312,2014-01-01
CO,Colorado,Mineral County,8079.0,CO,2014,703,2014-01-01
CO,Colorado,Moffat County,8081.0,CO,2014,12934,2014-01-01
CO,Colorado,Montezuma County,8083.0,CO,2014,25516,2014-01-01
CO,Colorado,Montrose County,8085.0,CO,2014,40596,2014-01-01
CO,Colorado,Morgan County,8087.0,CO,2014,28120,2014-01-01
CO,Colorado,Otero County,8089.0,CO,2014,18367,2014-01-01
CO,Colorado,Ouray County,8091.0,CO,2014,4574,2014-01-01
CO,Colorado,Park County,8093.0,CO,2014,16384,2014-01-01
CO,Colorado,Phillips County,8095.0,CO,2014,4395,2014-01-01
CO,Colorado,Pitkin County,8097.0,CO,2014,17726,2014-01-01
CO,Colorado,Prowers County,8099.0,CO,2014,12089,2014-01-01
CO,Colorado,Pueblo County,8101.0,CO,2014,161480,2014-01-01
CO,Colorado,Rio Blanco County,8103.0,CO,2014,6625,2014-01-01
CO,Colorado,Rio Grande County,8105.0,CO,2014,11508,2014-01-01
CO,Colorado,Routt County,8107.0,CO,2014,24083,2014-01-01
CO,Colorado,Saguache County,8109.0,CO,2014,6198,2014-01-01
CO,Colorado,San Juan County,8111.0,CO,2014,711,2014-01-01
CO,Colorado,San Miguel County,8113.0,CO,2014,7740,2014-01-01
CO,Colorado,Sedgwick County,8115.0,CO,2014,2333,2014-01-01
CO,Colorado,Summit County,8117.0,CO,2014,29330,2014-01-01
CO,Colorado,Teller County,8119.0,CO,2014,23430,2014-01-01
CO,Colorado,Washington County,8121.0,CO,2014,4732,2014-01-01
CO,Colorado,Weld County,8123.0,CO,2014,276037,2014-01-01
CO,Colorado,Yuma County,8125.0,CO,2014,10182,2014-01-01
CT,Connecticut,Fairfield County,9001.0,CT,2014,944355,2014-01-01
CT,Connecticut,Hartford County,9003.0,CT,2014,897493,2014-01-01
CT,Connecticut,Litchfield County,9005.0,CT,2014,185398,2014-01-01
CT,Connecticut,Middlesex County,9007.0,CT,2014,164597,2014-01-01
CT,Connecticut,New Haven County,9009.0,CT,2014,862996,2014-01-01
CT,Connecticut,New London County,9011.0,CT,2014,271465,2014-01-01
CT,Connecticut,Tolland County,9013.0,CT,2014,151710,2014-01-01
CT,Connecticut,Windham County,9015.0,CT,2014,116769,2014-01-01
DE,Delaware,Kent County,10001.0,DE,2014,171458,2014-01-01
DE,Delaware,New Castle County,10003.0,DE,2014,550851,2014-01-01
DE,Delaware,Sussex County,10005.0,DE,2014,210287,2014-01-01
FL,Florida,Alachua County,12001.0,FL,2014,255499,2014-01-01
FL,Florida,Baker County,12003.0,FL,2014,27118,2014-01-01
FL,Florida,Bay County,12005.0,FL,2014,178305,2014-01-01
FL,Florida,Bradford County,12007.0,FL,2014,26553,2014-01-01
FL,Florida,Brevard County,12009.0,FL,2014,555598,2014-01-01
FL,Florida,Broward County,12011.0,FL,2014,1861602,2014-01-01
FL,Florida,Calhoun County,12013.0,FL,2014,14451,2014-01-01
FL,Florida,Charlotte County,12015.0,FL,2014,168075,2014-01-01
FL,Florida,Citrus County,12017.0,FL,2014,138833,2014-01-01
FL,Florida,Clay County,12019.0,FL,2014,198572,2014-01-01
FL,Florida,Collier County,12021.0,FL,2014,347326,2014-01-01
FL,Florida,Columbia County,12023.0,FL,2014,67784,2014-01-01
FL,Florida,DeSoto County,12027.0,FL,2014,35344,2014-01-01
FL,Florida,Dixie County,12029.0,FL,2014,16038,2014-01-01
FL,Florida,Duval County,12031.0,FL,2014,896743,2014-01-01
FL,Florida,Escambia County,12033.0,FL,2014,307951,2014-01-01
FL,Florida,Flagler County,12035.0,FL,2014,101922,2014-01-01
FL,Florida,Franklin County,12037.0,FL,2014,11658,2014-01-01
FL,Florida,Gadsden County,12039.0,FL,2014,46119,2014-01-01
FL,Florida,Gilchrist County,12041.0,FL,2014,16987,2014-01-01
FL,Florida,Glades County,12043.0,FL,2014,12952,2014-01-01
FL,Florida,Gulf County,12045.0,FL,2014,16000,2014-01-01
FL,Florida,Hamilton County,12047.0,FL,2014,14070,2014-01-01
FL,Florida,Hardee County,12049.0,FL,2014,27281,2014-01-01
FL,Florida,Hendry County,12051.0,FL,2014,38508,2014-01-01
FL,Florida,Hernando County,12053.0,FL,2014,175322,2014-01-01
FL,Florida,Highlands County,12055.0,FL,2014,98606,2014-01-01
FL,Florida,Hillsborough County,12057.0,FL,2014,1317571,2014-01-01
FL,Florida,Holmes County,12059.0,FL,2014,19566,2014-01-01
FL,Florida,Indian River County,12061.0,FL,2014,144469,2014-01-01
